customer_id,loan_id,purpose,tenure,interest_rate,debt_to_income,vehicle_type,education,occupation,job_title,job_industry,income_type,criminal_record,marital_status,age,income_class,num_work_year,num_dependent,house_type,length_of_stay,residency_status,house_ownership,earning_members,vehicle_own,is_phone_number_owner,dpd_m1,col_m1,utilization_per_credit_account,utilization_per_credit_amount,latest_per_total_payment_m1,age_oldest_account,datetime
CUST1278,LOAN2594,PRODUCTIVE,45,10.26,0.05,,DOCTORAL DEGREE,ENTREPRENEUR,OWNER,INDUSTRI TEKNOLOGI & KENDARAAN,BUSINESS TURNOVER/DIVIDEND,NO,MARRIED,39,25,10,1,APARTMENT,10,PERMANENT,,2,1,YES,4,1,0.62,0.62,0.62,14,2025-02-03 11:12:32.630226
CUST1279,LOAN2595,PRODUCTIVE,46,10.48,0.05,,DOCTORAL DEGREE,ENTREPRENEUR,OWNER,INDUSTRI TEKNOLOGI & KENDARAAN,BUSINESS TURNOVER/DIVIDEND,NO,MARRIED,39,24,10,2,APARTMENT,10,PERMANENT,,2,1,YES,4,1,0.61,0.61,,14,2025-02-03 11:12:32.630226
CUST1280,LOAN2596,PRODUCTIVE,47,10.5,0.05,,DOCTORAL DEGREE,ENTREPRENEUR,OWNER,INDUSTRI TEKNOLOGI & KENDARAAN,BUSINESS TURNOVER/DIVIDEND,NO,MARRIED,39,24,11,2,APARTMENT,11,PERMANENT,,2,1,YES,5,1,0.6,,,13,2025-02-03 11:12:32.630226
CUST1281,LOAN2597,PRODUCTIVE,48,10.56,0.05,,DOCTORAL DEGREE,PRIVATE EMPLOYEE,SENIOR STAFF,INDUSTRI PERDAGANGAN & LOGISTIK,SALARY,NO,MARRIED,40,23,11,2,KOS,11,PERMANENT,,1,1,YES,7,1,0.59,0.6,,12,2025-02-03 11:12:32.630226
CUST1281,LOAN2598,PRODUCTIVE,48,10.6,0.05,,DOCTORAL DEGREE,PRIVATE EMPLOYEE,SENIOR STAFF,INDUSTRI PERDAGANGAN & LOGISTIK,SALARY,NO,MARRIED,40,23,11,2,KOS,11,PERMANENT,,1,1,YES,11,1,0.58,0.59,0.55,12,2025-02-03 11:12:32.630226
CUST1282,LOAN2599,PRODUCTIVE,50,10.64,0.05,,DOCTORAL DEGREE,PRIVATE EMPLOYEE,SENIOR STAFF,INDUSTRI PERDAGANGAN & LOGISTIK,SALARY,NO,MARRIED,41,23,11,2,KOS,11,PERMANENT,,1,1,YES,12,1,0.57,,,9,2025-02-03 11:12:32.630226
CUST1282,LOAN2600,PRODUCTIVE,50,10.67,0.05,,DOCTORAL DEGREE,PRIVATE EMPLOYEE,SENIOR STAFF,INDUSTRI PERDAGANGAN & LOGISTIK,SALARY,NO,MARRIED,41,23,11,2,KOS,11,PERMANENT,,1,1,YES,12,1,0.56,0.54,0.53,9,2025-02-03 11:12:32.630226
CUST1279,LOAN2601,PRODUCTIVE,53,10.75,0.05,,DOCTORAL DEGREE,ENTREPRENEUR,OWNER,INDUSTRI TEKNOLOGI & KENDARAAN,BUSINESS TURNOVER/DIVIDEND,NO,MARRIED,39,24,10,2,APARTMENT,10,PERMANENT,,2,1,YES,16,1,0.56,0.52,,9,2025-02-03 11:12:32.630226
CUST1283,LOAN2602,CONSUMPTIVE,55,10.76,0.05,,DOCTORAL DEGREE,PRIVATE EMPLOYEE,SENIOR STAFF,INDUSTRI PERDAGANGAN & LOGISTIK,SALARY,YES,MARRIED,41,23,11,2,KOS,11,TEMPORARY,,1,1,NO,19,1,0.56,0.52,0.52,8,2025-02-03 11:12:32.630226
CUST1284,LOAN2603,CONSUMPTIVE,56,10.8,0.05,,DOCTORAL DEGREE,PRIVATE EMPLOYEE,SENIOR STAFF,INDUSTRI PERDAGANGAN & LOGISTIK,SALARY,YES,MARRIED,41,23,12,2,KOS,11,TEMPORARY,,1,1,NO,20,1,0.55,,,,2025-02-03 11:12:32.630226
CUST1284,LOAN2604,CONSUMPTIVE,56,10.83,0.05,,DOCTORAL DEGREE,PRIVATE EMPLOYEE,SENIOR STAFF,INDUSTRI PERDAGANGAN & LOGISTIK,SALARY,YES,MARRIED,41,23,12,2,KOS,11,TEMPORARY,,1,1,NO,20,1,0.53,,,6,2025-02-03 11:12:32.630226
CUST1285,LOAN2605,CONSUMPTIVE,57,10.84,0.05,,SECONDARY HIGH SCHOOL,PRIVATE EMPLOYEE,SENIOR STAFF,INDUSTRI PERDAGANGAN & LOGISTIK,SALARY,YES,DIVORCED,41,22,12,2,KOS,11,TEMPORARY,,1,1,NO,21,1,0.52,0.5,0.49,5,2025-02-03 11:12:32.630226
CUST1285,LOAN2606,CONSUMPTIVE,58,10.93,0.05,,SECONDARY HIGH SCHOOL,PRIVATE EMPLOYEE,SENIOR STAFF,INDUSTRI PERDAGANGAN & LOGISTIK,SALARY,YES,DIVORCED,41,22,12,2,KOS,11,TEMPORARY,,1,1,NO,21,1,0.51,,,5,2025-02-03 11:12:32.630226
CUST1280,LOAN2607,CONSUMPTIVE,58,10.95,0.05,,DOCTORAL DEGREE,ENTREPRENEUR,OWNER,INDUSTRI TEKNOLOGI & KENDARAAN,BUSINESS TURNOVER/DIVIDEND,NO,MARRIED,39,24,11,2,APARTMENT,11,PERMANENT,,2,1,YES,21,1,0.51,0.5,0.47,5,2025-02-03 11:12:32.630226
CUST1283,LOAN2608,CONSUMPTIVE,60,11.11,0.05,,DOCTORAL DEGREE,PRIVATE EMPLOYEE,SENIOR STAFF,INDUSTRI PERDAGANGAN & LOGISTIK,SALARY,YES,MARRIED,41,23,11,2,KOS,11,TEMPORARY,,1,1,NO,24,1,0.51,0.5,,5,2025-02-03 11:12:32.630226
CUST1286,LOAN2609,CONSUMPTIVE,62,11.14,0.05,,SECONDARY HIGH SCHOOL,PRIVATE EMPLOYEE,SENIOR STAFF,INDUSTRI PERDAGANGAN & LOGISTIK,SALARY,YES,DIVORCED,42,21,12,2,KOS,11,TEMPORARY,,1,1,NO,25,1,0.49,0.5,0.47,3,2025-02-03 11:12:32.630226
CUST1286,LOAN2610,CONSUMPTIVE,62,11.14,0.05,,SECONDARY HIGH SCHOOL,PRIVATE EMPLOYEE,SENIOR STAFF,INDUSTRI PERDAGANGAN & LOGISTIK,SALARY,YES,DIVORCED,42,21,12,2,KOS,11,TEMPORARY,,1,1,NO,27,1,0.49,,,,2025-02-03 11:12:32.630226
CUST1286,LOAN2611,CONSUMPTIVE,63,11.17,0.1,,SECONDARY HIGH SCHOOL,PRIVATE EMPLOYEE,SENIOR STAFF,INDUSTRI PERDAGANGAN & LOGISTIK,SALARY,YES,DIVORCED,42,21,12,2,KOS,11,TEMPORARY,,1,1,NO,30,1,0.48,0.5,0.46,2,2025-02-03 11:12:32.630226
CUST1271,LOAN2612,CONSUMPTIVE,63,11.2,0.15,,MASTER'S DEGREE,PROFESSIONAL,MANAGER,INDUSTRI JASA & KEUANGAN,BUSINESS TURNOVER/DIVIDEND,NO,SINGLE,37,27,8,1,APARTMENT,10,PERMANENT,,2,2,YES,48,2,0.48,,,,2025-02-03 11:12:32.630226
CUST1287,LOAN2613,CONSUMPTIVE,63,11.21,0.15,,SECONDARY HIGH SCHOOL,PRIVATE EMPLOYEE,SENIOR STAFF,INDUSTRI PERDAGANGAN & LOGISTIK,SALARY,YES,DIVORCED,42,21,12,2,KOS,12,TEMPORARY,,1,1,NO,54,2,0.47,0.49,0.45,0,2025-02-03 11:12:32.630226
CUST1288,LOAN2614,CONSUMPTIVE,63,11.26,0.15,,SECONDARY HIGH SCHOOL,PRIVATE EMPLOYEE,SENIOR STAFF,INDUSTRI PERDAGANGAN & LOGISTIK,SALARY,YES,DIVORCED,43,19,12,2,KOS,12,TEMPORARY,,1,1,NO,69,2,0.46,0.48,0.45,0,2025-02-03 11:12:32.630226
CUST1288,LOAN2615,CONSUMPTIVE,64,11.39,0.2,,SECONDARY HIGH SCHOOL,PRIVATE EMPLOYEE,SENIOR STAFF,INDUSTRI PERDAGANGAN & LOGISTIK,SALARY,YES,DIVORCED,43,19,12,2,KOS,12,TEMPORARY,,1,1,NO,71,2,0.46,,,,2025-02-03 11:12:32.630226
CUST1287,LOAN2616,CONSUMPTIVE,64,11.52,0.2,,SECONDARY HIGH SCHOOL,PRIVATE EMPLOYEE,SENIOR STAFF,INDUSTRI PERDAGANGAN & LOGISTIK,SALARY,YES,DIVORCED,42,21,12,2,KOS,12,TEMPORARY,,1,1,NO,98,3,0.44,,,,2025-02-03 11:12:32.630226
CUST1287,LOAN2617,CONSUMPTIVE,68,11.54,0.2,,SECONDARY HIGH SCHOOL,PRIVATE EMPLOYEE,SENIOR STAFF,INDUSTRI PERDAGANGAN & LOGISTIK,SALARY,YES,DIVORCED,42,21,12,2,KOS,12,TEMPORARY,,1,1,NO,99,3,0.43,0.45,,0,2025-02-03 11:12:32.630226
CUST1289,LOAN2618,CONSUMPTIVE,71,11.58,0.35,,SECONDARY HIGH SCHOOL,DAILY WORKER,STAFF,INDUSTRI SUMBER DAYA & KEBUTUHAN POKOK,SALARY,YES,DIVORCED,43,17,12,2,KOS,12,TEMPORARY,,1,1,NO,146,3,0.42,0.45,,0,2025-02-03 11:12:32.630226
CUST1289,LOAN2619,PRODUCTIVE,75,11.63,0.35,,SECONDARY HIGH SCHOOL,DAILY WORKER,STAFF,INDUSTRI SUMBER DAYA & KEBUTUHAN POKOK,SALARY,YES,DIVORCED,43,17,12,2,KOS,12,TEMPORARY,,1,1,NO,147,3,0.41,0.45,,0,2025-02-03 11:12:32.630226
CUST1289,LOAN2620,PRODUCTIVE,76,11.67,0.35,,SECONDARY HIGH SCHOOL,DAILY WORKER,STAFF,INDUSTRI SUMBER DAYA & KEBUTUHAN POKOK,SALARY,YES,DIVORCED,43,17,12,2,KOS,12,TEMPORARY,,1,1,NO,163,3,0.41,,,,2025-02-03 11:12:32.630226
CUST1290,LOAN2621,PRODUCTIVE,78,11.77,0.4,,SECONDARY HIGH SCHOOL,DAILY WORKER,STAFF,INDUSTRI SUMBER DAYA & KEBUTUHAN POKOK,SALARY,YES,DIVORCED,43,16,12,2,KOS,12,TEMPORARY,,1,1,NO,169,3,0.4,,,,2025-02-03 11:12:32.630226
CUST1290,LOAN2622,PRODUCTIVE,78,11.87,0.45,,SECONDARY HIGH SCHOOL,DAILY WORKER,STAFF,INDUSTRI SUMBER DAYA & KEBUTUHAN POKOK,SALARY,YES,DIVORCED,43,16,12,2,KOS,12,TEMPORARY,,1,1,NO,177,3,0.38,0.4,,0,2025-02-03 11:12:32.630226
CUST1290,LOAN2623,PRODUCTIVE,80,12.05,0.45,,SECONDARY HIGH SCHOOL,DAILY WORKER,STAFF,INDUSTRI SUMBER DAYA & KEBUTUHAN POKOK,SALARY,YES,DIVORCED,43,16,12,2,KOS,12,TEMPORARY,,1,1,NO,185,4,0.38,,,0,2025-02-03 11:12:32.630226
CUST1288,LOAN2624,PRODUCTIVE,81,12.48,0.6,,SECONDARY HIGH SCHOOL,PRIVATE EMPLOYEE,SENIOR STAFF,INDUSTRI PERDAGANGAN & LOGISTIK,SALARY,YES,DIVORCED,43,19,12,2,KOS,12,TEMPORARY,,1,1,NO,200,4,0.36,,,0,2025-02-03 11:12:32.630226
CUST1291,LOAN2625,PRODUCTIVE,105,12.55,0.6,,SECONDARY HIGH SCHOOL,DAILY WORKER,STAFF,INDUSTRI SUMBER DAYA & KEBUTUHAN POKOK,PENSION,YES,DIVORCED,44,14,12,2,LAIN-LAIN,13,TEMPORARY,,1,1,NO,227,4,0.25,0.31,,0,2025-02-03 11:12:32.630226
CUST1292,LOAN2626,PRODUCTIVE,29,9.0,0.05,,ELEMENTARY SCHOOL,DAILY WORKER,STAFF,INDUSTRI SUMBER DAYA & KEBUTUHAN POKOK,PENSION,YES,DIVORCED,44,14,13,2,LAIN-LAIN,13,TEMPORARY,,1,1,NO,3,1,0.71,,,,2025-02-03 11:12:32.630226
CUST1293,LOAN2627,PRODUCTIVE,33,9.23,0.05,,ELEMENTARY SCHOOL,DAILY WORKER,STAFF,INDUSTRI SUMBER DAYA & KEBUTUHAN POKOK,PENSION,YES,DIVORCED,46,13,15,2,LAIN-LAIN,14,TEMPORARY,,1,1,NO,4,1,0.65,,,16,2025-02-03 11:12:32.630226
CUST1294,LOAN2628,PRODUCTIVE,36,9.66,0.05,,ELEMENTARY SCHOOL,DAILY WORKER,STAFF,INDUSTRI SUMBER DAYA & KEBUTUHAN POKOK,PENSION,YES,DIVORCED,46,13,15,2,LAIN-LAIN,15,TEMPORARY,,1,1,NO,5,1,0.65,,,,2025-02-03 11:12:32.630226
CUST1295,LOAN2629,PRODUCTIVE,39,9.7,0.05,,ELEMENTARY SCHOOL,DAILY WORKER,STAFF,INDUSTRI SUMBER DAYA & KEBUTUHAN POKOK,PENSION,YES,DIVORCED,48,10,16,2,LAIN-LAIN,16,TEMPORARY,,1,1,NO,7,1,0.63,,,15,2025-02-03 11:12:32.630226
CUST1296,LOAN2630,PRODUCTIVE,39,9.87,0.05,,BACHELOR'S DEGREE,PUBLIC SERVANT,EXECUTIVE,INDUSTRI BESAR & PADAT MODAL,INVESTMENT,NO,SINGLE,32,40,6,1,RUMAH,4,PERMANENT,,2,2,YES,8,1,0.63,,,15,2025-02-03 11:12:32.630226
CUST1297,LOAN2631,PRODUCTIVE,41,10.18,0.05,,BACHELOR'S DEGREE,PUBLIC SERVANT,EXECUTIVE,INDUSTRI BESAR & PADAT MODAL,INVESTMENT,NO,SINGLE,32,39,7,1,RUMAH,6,PERMANENT,,2,2,YES,11,1,0.61,0.61,0.55,14,2025-02-03 11:12:32.630226
CUST1297,LOAN2632,PRODUCTIVE,41,10.38,0.05,,BACHELOR'S DEGREE,PUBLIC SERVANT,EXECUTIVE,INDUSTRI BESAR & PADAT MODAL,INVESTMENT,NO,SINGLE,32,39,7,1,RUMAH,6,PERMANENT,,2,2,YES,12,1,0.6,,,14,2025-02-03 11:12:32.630226
CUST1298,LOAN2633,PRODUCTIVE,42,10.59,0.05,,BACHELOR'S DEGREE,PUBLIC SERVANT,EXECUTIVE,INDUSTRI BESAR & PADAT MODAL,INVESTMENT,NO,SINGLE,34,37,8,1,RUMAH,6,PERMANENT,,2,2,YES,14,1,0.58,0.59,0.54,14,2025-02-03 11:12:32.630226
CUST1298,LOAN2634,CONSUMPTIVE,44,10.7,0.05,,BACHELOR'S DEGREE,PUBLIC SERVANT,EXECUTIVE,INDUSTRI BESAR & PADAT MODAL,INVESTMENT,NO,SINGLE,34,37,8,1,RUMAH,6,PERMANENT,,2,2,YES,16,1,0.58,0.57,,13,2025-02-03 11:12:32.630226
CUST1299,LOAN2635,CONSUMPTIVE,51,10.71,0.05,,BACHELOR'S DEGREE,PUBLIC SERVANT,EXECUTIVE,INDUSTRI BESAR & PADAT MODAL,INVESTMENT,NO,SINGLE,34,36,9,1,RUMAH,7,PERMANENT,,2,2,YES,17,1,0.58,0.57,0.54,12,2025-02-03 11:12:32.630226
CUST1300,LOAN2636,CONSUMPTIVE,51,10.74,0.05,,BACHELOR'S DEGREE,PUBLIC SERVANT,EXECUTIVE,INDUSTRI BESAR & PADAT MODAL,INVESTMENT,NO,SINGLE,34,35,9,1,RUMAH,8,PERMANENT,,2,2,YES,18,1,0.55,0.56,0.54,8,2025-02-03 11:12:32.630226
CUST1301,LOAN2637,CONSUMPTIVE,52,10.75,0.05,,BACHELOR'S DEGREE,PUBLIC SERVANT,EXECUTIVE,INDUSTRI BESAR & PADAT MODAL,INVESTMENT,NO,SINGLE,34,35,9,1,RUMAH,8,PERMANENT,,2,2,YES,19,1,0.52,,,8,2025-02-03 11:12:32.630226
CUST1301,LOAN2638,CONSUMPTIVE,53,10.81,0.05,,BACHELOR'S DEGREE,PUBLIC SERVANT,EXECUTIVE,INDUSTRI BESAR & PADAT MODAL,INVESTMENT,NO,SINGLE,34,35,9,1,RUMAH,8,PERMANENT,,2,2,YES,22,1,0.52,,,8,2025-02-03 11:12:32.630226
CUST1302,LOAN2639,CONSUMPTIVE,55,10.83,0.05,,BACHELOR'S DEGREE,PUBLIC SERVANT,EXECUTIVE,INDUSTRI BESAR & PADAT MODAL,INVESTMENT,NO,SINGLE,35,34,9,1,RUMAH,8,PERMANENT,,2,2,YES,23,1,0.51,,,7,2025-02-03 11:12:32.630226
CUST1302,LOAN2640,CONSUMPTIVE,56,10.84,0.05,,BACHELOR'S DEGREE,PUBLIC SERVANT,EXECUTIVE,INDUSTRI BESAR & PADAT MODAL,INVESTMENT,NO,SINGLE,35,34,9,1,RUMAH,8,PERMANENT,,2,2,YES,24,1,0.51,,,7,2025-02-03 11:12:32.630226
CUST1303,LOAN2641,CONSUMPTIVE,57,11.0,0.05,,JUNIOR HIGH SCHOOL,PROFESSIONAL,MANAGER,INDUSTRI JASA & KEUANGAN,INVESTMENT,NO,SINGLE,35,33,9,1,RUMAH,8,PERMANENT,,2,2,YES,29,1,0.5,0.51,,7,2025-02-03 11:12:32.630226
CUST1303,LOAN2642,CONSUMPTIVE,57,11.13,0.05,,JUNIOR HIGH SCHOOL,PROFESSIONAL,MANAGER,INDUSTRI JASA & KEUANGAN,INVESTMENT,NO,SINGLE,35,33,9,1,RUMAH,8,PERMANENT,,2,2,YES,30,1,0.5,,,6,2025-02-03 11:12:32.630226
CUST1296,LOAN2643,CONSUMPTIVE,59,11.26,0.05,,BACHELOR'S DEGREE,PUBLIC SERVANT,EXECUTIVE,INDUSTRI BESAR & PADAT MODAL,INVESTMENT,NO,SINGLE,32,40,6,1,RUMAH,4,PERMANENT,,2,2,YES,30,1,0.5,0.49,,5,2025-02-03 11:12:32.630226
CUST1300,LOAN2644,CONSUMPTIVE,60,11.28,0.05,,BACHELOR'S DEGREE,PUBLIC SERVANT,EXECUTIVE,INDUSTRI BESAR & PADAT MODAL,INVESTMENT,NO,SINGLE,34,35,9,1,RUMAH,8,PERMANENT,,2,2,YES,32,2,0.49,0.48,0.47,4,2025-02-03 11:12:32.630226
CUST1299,LOAN2645,CONSUMPTIVE,60,11.3,0.05,,BACHELOR'S DEGREE,PUBLIC SERVANT,EXECUTIVE,INDUSTRI BESAR & PADAT MODAL,INVESTMENT,NO,SINGLE,34,36,9,1,RUMAH,7,PERMANENT,,2,2,YES,35,2,0.49,,,4,2025-02-03 11:12:32.630226
CUST1304,LOAN2646,CONSUMPTIVE,62,11.37,0.1,,JUNIOR HIGH SCHOOL,PROFESSIONAL,MANAGER,INDUSTRI JASA & KEUANGAN,INVESTMENT,NO,SINGLE,37,33,9,1,RUMAH,8,PERMANENT,,2,2,YES,48,2,0.49,0.47,0.46,3,2025-02-03 11:12:32.630226
CUST1304,LOAN2647,CONSUMPTIVE,63,11.4,0.15,,JUNIOR HIGH SCHOOL,PROFESSIONAL,MANAGER,INDUSTRI JASA & KEUANGAN,INVESTMENT,NO,SINGLE,37,33,9,1,RUMAH,8,PERMANENT,,2,2,YES,49,2,0.46,,,2,2025-02-03 11:12:32.630226
CUST1304,LOAN2648,CONSUMPTIVE,64,11.42,0.2,,JUNIOR HIGH SCHOOL,PROFESSIONAL,MANAGER,INDUSTRI JASA & KEUANGAN,INVESTMENT,NO,SINGLE,37,33,9,1,RUMAH,8,PERMANENT,,2,2,YES,54,2,0.46,,,2,2025-02-03 11:12:32.630226
CUST1305,LOAN2649,CONSUMPTIVE,66,11.49,0.2,,JUNIOR HIGH SCHOOL,PROFESSIONAL,MANAGER,INDUSTRI JASA & KEUANGAN,INVESTMENT,NO,SINGLE,37,33,9,1,RUMAH,8,PERMANENT,,2,2,YES,54,2,0.46,,,2,2025-02-03 11:12:32.630226
CUST1291,LOAN2650,CONSUMPTIVE,67,11.51,0.2,,SECONDARY HIGH SCHOOL,DAILY WORKER,STAFF,INDUSTRI SUMBER DAYA & KEBUTUHAN POKOK,PENSION,YES,DIVORCED,44,14,12,2,LAIN-LAIN,13,TEMPORARY,,1,1,NO,79,2,0.45,0.43,0.45,1,2025-02-03 11:12:32.630226
CUST1305,LOAN2651,PRODUCTIVE,68,11.54,0.25,,JUNIOR HIGH SCHOOL,PROFESSIONAL,MANAGER,INDUSTRI JASA & KEUANGAN,INVESTMENT,NO,SINGLE,37,33,9,1,RUMAH,8,PERMANENT,,2,2,YES,105,3,0.44,,,,2025-02-03 11:12:32.630226
CUST1306,LOAN2652,PRODUCTIVE,69,11.55,0.25,,MASTER'S DEGREE,PROFESSIONAL,MANAGER,INDUSTRI JASA & KEUANGAN,BUSINESS TURNOVER/DIVIDEND,NO,SINGLE,37,32,9,1,APARTMENT,9,PERMANENT,,2,2,YES,124,3,0.41,,,0,2025-02-03 11:12:32.630226
CUST1306,LOAN2653,PRODUCTIVE,71,11.76,0.25,,MASTER'S DEGREE,PROFESSIONAL,MANAGER,INDUSTRI JASA & KEUANGAN,BUSINESS TURNOVER/DIVIDEND,NO,SINGLE,37,32,9,1,APARTMENT,9,PERMANENT,,2,2,YES,131,3,0.4,0.37,,0,2025-02-03 11:12:32.630226
CUST1306,LOAN2654,PRODUCTIVE,74,12.05,0.25,,MASTER'S DEGREE,PROFESSIONAL,MANAGER,INDUSTRI JASA & KEUANGAN,BUSINESS TURNOVER/DIVIDEND,NO,SINGLE,37,32,9,1,APARTMENT,9,PERMANENT,,2,2,YES,148,3,0.39,,,0,2025-02-03 11:12:32.630226
CUST1307,LOAN2655,PRODUCTIVE,74,12.16,0.25,,MASTER'S DEGREE,PROFESSIONAL,MANAGER,INDUSTRI JASA & KEUANGAN,BUSINESS TURNOVER/DIVIDEND,NO,SINGLE,38,31,10,1,APARTMENT,9,PERMANENT,,2,2,YES,158,3,0.39,0.36,,0,2025-02-03 11:12:32.630226
CUST1307,LOAN2656,PRODUCTIVE,79,12.18,0.3,,MASTER'S DEGREE,PROFESSIONAL,MANAGER,INDUSTRI JASA & KEUANGAN,BUSINESS TURNOVER/DIVIDEND,NO,SINGLE,38,31,10,1,APARTMENT,9,PERMANENT,,2,2,YES,208,4,0.36,0.36,,0,2025-02-03 11:12:32.630226
CUST1307,LOAN2657,PRODUCTIVE,80,12.21,0.35,,MASTER'S DEGREE,PROFESSIONAL,MANAGER,INDUSTRI JASA & KEUANGAN,BUSINESS TURNOVER/DIVIDEND,NO,SINGLE,38,31,10,1,APARTMENT,9,PERMANENT,,2,2,YES,321,5,0.34,,,0,2025-02-03 11:12:32.630226
CUST1291,LOAN2658,PRODUCTIVE,81,12.22,0.35,,SECONDARY HIGH SCHOOL,DAILY WORKER,STAFF,INDUSTRI SUMBER DAYA & KEBUTUHAN POKOK,PENSION,YES,DIVORCED,44,14,12,2,LAIN-LAIN,13,TEMPORARY,,1,1,NO,328,5,0.34,0.35,0.37,0,2025-02-03 11:12:32.630226
CUST1305,LOAN2659,PRODUCTIVE,82,12.35,0.45,,JUNIOR HIGH SCHOOL,PROFESSIONAL,MANAGER,INDUSTRI JASA & KEUANGAN,INVESTMENT,NO,SINGLE,37,33,9,1,RUMAH,8,PERMANENT,,2,2,YES,334,5,0.31,0.32,0.32,0,2025-02-03 11:12:32.630226
CUST1308,LOAN2660,PRODUCTIVE,83,13.18,0.45,,MASTER'S DEGREE,ENTREPRENEUR,OWNER,INDUSTRI TEKNOLOGI & KENDARAAN,BUSINESS TURNOVER/DIVIDEND,NO,MARRIED,38,31,10,1,APARTMENT,9,PERMANENT,,2,2,YES,354,5,0.31,0.22,0.28,0,2025-02-03 11:12:32.630226
CUST1309,LOAN2661,PRODUCTIVE,45,8.18,0.05,,MASTER'S DEGREE,ENTREPRENEUR,OWNER,INDUSTRI TEKNOLOGI & KENDARAAN,BUSINESS TURNOVER/DIVIDEND,NO,MARRIED,38,31,10,1,APARTMENT,9,PERMANENT,,1,2,YES,2,1,0.7,0.71,,21,2025-02-03 11:12:32.630226
CUST1310,LOAN2662,PRODUCTIVE,47,8.85,0.05,,MASTER'S DEGREE,ENTREPRENEUR,OWNER,INDUSTRI TEKNOLOGI & KENDARAAN,BUSINESS TURNOVER/DIVIDEND,NO,MARRIED,38,30,10,1,APARTMENT,9,PERMANENT,,1,2,YES,5,1,0.65,0.64,,20,2025-02-03 11:12:32.630226
CUST1311,LOAN2663,PRODUCTIVE,47,9.37,0.05,,MASTER'S DEGREE,ENTREPRENEUR,OWNER,INDUSTRI TEKNOLOGI & KENDARAAN,BUSINESS TURNOVER/DIVIDEND,NO,MARRIED,39,30,10,1,APARTMENT,9,PERMANENT,,1,2,YES,6,1,0.64,,,17,2025-02-03 11:12:32.630226
CUST1312,LOAN2664,PRODUCTIVE,49,9.54,0.05,,MASTER'S DEGREE,ENTREPRENEUR,OWNER,INDUSTRI TEKNOLOGI & KENDARAAN,BUSINESS TURNOVER/DIVIDEND,NO,MARRIED,39,30,10,1,APARTMENT,10,PERMANENT,,1,2,YES,9,1,0.64,,,17,2025-02-03 11:12:32.630226
CUST1313,LOAN2665,PRODUCTIVE,53,9.6,0.05,,DOCTORAL DEGREE,ENTREPRENEUR,OWNER,INDUSTRI TEKNOLOGI & KENDARAAN,BUSINESS TURNOVER/DIVIDEND,NO,MARRIED,39,30,10,1,APARTMENT,10,PERMANENT,,1,2,YES,9,1,0.61,,,,2025-02-03 11:12:32.630226
CUST1314,LOAN2666,CONSUMPTIVE,53,9.7,0.05,,DOCTORAL DEGREE,ENTREPRENEUR,OWNER,INDUSTRI TEKNOLOGI & KENDARAAN,BUSINESS TURNOVER/DIVIDEND,NO,MARRIED,40,29,11,1,APARTMENT,10,PERMANENT,,1,2,YES,10,1,0.59,0.61,0.6,17,2025-02-03 11:12:32.630226
CUST1315,LOAN2667,CONSUMPTIVE,55,9.74,0.05,,DOCTORAL DEGREE,ENTREPRENEUR,OWNER,INDUSTRI TEKNOLOGI & KENDARAAN,BUSINESS TURNOVER/DIVIDEND,NO,MARRIED,40,29,11,2,APARTMENT,10,PERMANENT,,1,2,YES,14,1,0.59,0.59,,15,2025-02-03 11:12:32.630226
CUST1315,LOAN2668,CONSUMPTIVE,55,9.84,0.05,,DOCTORAL DEGREE,ENTREPRENEUR,OWNER,INDUSTRI TEKNOLOGI & KENDARAAN,BUSINESS TURNOVER/DIVIDEND,NO,MARRIED,40,29,11,2,APARTMENT,10,PERMANENT,,1,2,YES,17,1,0.59,0.58,0.56,14,2025-02-03 11:12:32.630226
CUST1316,LOAN2669,CONSUMPTIVE,56,9.97,0.05,,DOCTORAL DEGREE,PRIVATE EMPLOYEE,SENIOR STAFF,INDUSTRI PERDAGANGAN & LOGISTIK,SALARY,NO,MARRIED,41,28,11,2,KOS,10,PERMANENT,,1,2,YES,17,1,0.58,0.58,,13,2025-02-03 11:12:32.630226
CUST1316,LOAN2670,CONSUMPTIVE,56,10.14,0.05,,DOCTORAL DEGREE,PRIVATE EMPLOYEE,SENIOR STAFF,INDUSTRI PERDAGANGAN & LOGISTIK,SALARY,NO,MARRIED,41,28,11,2,KOS,10,PERMANENT,,1,2,YES,20,1,0.57,,,12,2025-02-03 11:12:32.630226
CUST1317,LOAN2671,CONSUMPTIVE,58,10.33,0.05,,DOCTORAL DEGREE,PRIVATE EMPLOYEE,SENIOR STAFF,INDUSTRI PERDAGANGAN & LOGISTIK,SALARY,NO,MARRIED,42,27,11,2,KOS,10,PERMANENT,,1,2,YES,21,1,0.57,,,12,2025-02-03 11:12:32.630226
CUST1318,LOAN2672,CONSUMPTIVE,59,10.34,0.05,,DOCTORAL DEGREE,PRIVATE EMPLOYEE,SENIOR STAFF,INDUSTRI PERDAGANGAN & LOGISTIK,SALARY,YES,MARRIED,43,27,11,2,KOS,10,TEMPORARY,,1,1,NO,22,1,0.53,0.56,,12,2025-02-03 11:12:32.630226
